corp_ticker,name,recept_no,flr_nm,recept_date,rm
100250,사업보고서 (2024.12),20250306000676,진양홀딩스,20250306,연
051630,사업보고서 (2024.12),20250304000650,진양화학,20250304,
272450,사업보고서 (2024.12),20250318000022,진에어,20250318,
285800,사업보고서 (2024.12),20250318000936,진영,20250318,연
011000,[기재정정]사업보고서 (2024.12),20250814002621,진원생명과학,20250814,연
002780,[기재정정]사업보고서 (2024.12),20250331002970,진흥기업,20250331,
085660,[기재정정]사업보고서 (2024.12),20250813001144,차바이오텍,20250813,연
261780,사업보고서 (2024.12),20250318000775,차백신연구소,20250318,
900250,사업보고서 (2024.12),20250418000560,크리스탈신소재,20250418,연
351870,사업보고서 (2024.12),20250321001133,차이커뮤니케이션,20250321,연
009310,사업보고서 (2024.12),20250318000654,참엔지니어링,20250318,연
094850,사업보고서 (2024.12),20250313000430,참좋은여행,20250313,
004650,[기재정정]사업보고서 (2024.12),20250814002715,창해에탄올,20250814,연
278280,[기재정정]사업보고서 (2024.12),20250331003295,천보,20250331,연
000650,사업보고서 (2024.12),20250320001184,천일고속,20250320,
362320,사업보고서 (2024.12),20250321001184,청담글로벌,20250321,연
012600,사업보고서 (2024.12),20250321001411,청호ICT,20250321,연
066360,사업보고서 (2024.12),20250321001936,체리부로,20250321,연
033250,사업보고서 (2024.12),20250321001138,체시스,20250321,연
047820,사업보고서 (2024.12),20250321001771,초록뱀미디어,20250321,연
094360,사업보고서 (2024.12),20250312000857,칩스앤미디어,20250312,연
016920,사업보고서 (2024.12),20250321001962,카스,20250321,연
284620,[기재정정]사업보고서 (2024.12),20250814002091,카이노스메드,20250814,연
293490,[기재정정]사업보고서 (2024.12),20250324000902,카카오게임즈,20250324,연
323410,[기재정정]사업보고서 (2024.12),20250411001905,카카오뱅크,20250411,
035720,[기재정정]사업보고서 (2024.12),20250324000901,카카오,20250324,연
377300,사업보고서 (2024.12),20250313001156,카카오페이,20250313,연
140430,사업보고서 (2024.12),20250321000878,카티스,20250321,
042000,사업보고서 (2024.12),20250317001021,카페24,20250317,연
006380,[첨부정정]사업보고서 (2024.12),20250327000323,카프로,20250327,
313760,[기재정정]사업보고서 (2024.12),20250326000865,캐리,20250326,연
317530,[기재정정]사업보고서 (2024.12),20250320001430,캐리소프트,20250320,연
071850,사업보고서 (2024.12),20250321000666,캐스텍코리아,20250321,연
210120,사업보고서 (2024.12),20250314000809,캔버스엔,20250314,
050110,사업보고서 (2024.12),20250320000826,캠시스,20250320,연
452300,사업보고서 (2024.12),20250320000864,캡스톤파트너스,20250320,
451760,[기재정정]사업보고서 (2024.12),20250717000112,컨텍,20250717,연
900310,사업보고서 (2024.12),20250423000002,컬러레이,20250423,연
078340,사업보고서 (2024.12),20250320001690,컴투스,20250320,연
063080,사업보고서 (2024.12),20250321001866,컴투스홀딩스,20250321,연
307930,사업보고서 (2024.12),20250314000683,컴퍼니케이,20250314,
079190,사업보고서 (2024.12),20250317000819,케스피온,20250317,연
263700,사업보고서 (2024.12),20250319000603,케어랩스,20250319,연
214370,사업보고서 (2024.12),20250317000927,케어젠,20250317,연
221980,사업보고서 (2024.12),20250321000013,케이디켐,20250321,연
038530,[기재정정]사업보고서 (2024.12),20250814002966,케이바이오,20250814,연
001620,사업보고서 (2024.12),20250319000773,케이비아이동국실업,20250319,연
024840,[기재정정]사업보고서 (2024.12),20250326001235,KBI메탈,20250326,연
318000,사업보고서 (2024.12),20250314001408,KBG,20250314,연
192250,사업보고서 (2024.12),20250317000254,케이사인,20250317,연
431190,사업보고서 (2024.12),20250321001378,케이쓰리아이,20250321,연
009440,사업보고서 (2024.12),20250320001565,KC그린홀딩스,20250320,연
029460,사업보고서 (2024.12),20250318001395,케이씨,20250318,연
021320,사업보고서 (2024.12),20250320001281,KCC건설,20250320,
344820,사업보고서 (2024.12),20250320001046,케이씨씨글라스,20250320,연
115500,사업보고서 (2024.12),20250318001194,케이씨에스,20250318,
119650,[기재정정]사업보고서 (2024.12),20250814002924,KC코트렐,20250814,연
281820,사업보고서 (2024.12),20250318001445,케이씨텍,20250318,
089150,사업보고서 (2024.12),20250318001150,케이씨티,20250318,
025880,[기재정정]사업보고서 (2024.12),20251001000321,케이씨피드,20251001,연
015590,[기재정정]사업보고서 (2024.12),20250812000680,DKME,20250812,연
015590,[기재정정]사업보고서 (2023.12),20250320001662,DKME,20250320,연
093320,사업보고서 (2024.12),20250319000748,케이아이엔엑스,20250319,연
093640,[기재정정]사업보고서 (2023.12),20250418000471,케이알엠,20250418,연
093640,사업보고서 (2024.12),20250321001951,케이알엠,20250321,연
044450,[기재정정]사업보고서 (2024.12),20250814001308,KSS해운,20250814,연
101000,사업보고서 (2024.12),20250321001742,KS인더스트리,20250321,연
073010,사업보고서 (2024.12),20250313000959,케이에스피,20250313,
226360,사업보고서 (2024.12),20250321001503,KH 건설,20250321,연
111870,사업보고서 (2024.12),20250321001109,KH 미래물산,20250321,연
060720,사업보고서 (2024.12),20250320000605,KH바텍,20250320,연
122450,사업보고서 (2024.12),20250318001366,KX,20250318,연
052900,사업보고서 (2024.12),20250317000960,KX하이텍,20250317,연
105330,[첨부정정]사업보고서 (2024.12),20250327000342,케이엔더블유,20250327,연
053080,사업보고서 (2024.12),20250314000949,케이엔솔,20250314,연
199430,사업보고서 (2024.12),20250321000542,케이엔알시스템,20250321,연
432470,사업보고서 (2024.12),20250318000478,케이엔에스,20250318,연
058400,사업보고서 (2024.12),20250313000812,KNN,20250313,연
272110,사업보고서 (2024.12),20250320000806,케이엔제이,20250320,연
039420,[기재정정]사업보고서 (2024.12),20250703000292,케이엘넷,20250703,연
083550,사업보고서 (2024.12),20250321001944,케이엠,20250321,연
032500,사업보고서 (2024.12),20250320000541,케이엠더블유,20250320,연
225430,[첨부정정]사업보고서 (2024.12),20250324000070,케이엠제약,20250324,
102370,사업보고서 (2024.12),20250321000899,케이옥션,20250321,연
068100,[기재정정]사업보고서 (2024.12),20250324000428,케이웨더,20250324,연
092220,사업보고서 (2024.12),20250319000838,KEC,20250319,연
106080,[기재정정]사업보고서 (2024.12),20250331003438,케이이엠텍,20250331,연
036560,사업보고서 (2024.12),20250312001117,KZ정밀,20250312,
046440,[기재정정]사업보고서 (2024.12),20250502000280,KG모빌리언스,20250502,연
151860,[기재정정]사업보고서 (2024.12),20250814004133,KG에코솔루션,20250814,연
035600,[기재정정]사업보고서 (2024.12),20250424000545,KG이니시스,20250424,연
381970,사업보고서 (2024.12),20250318000964,케이카,20250318,
145270,사업보고서 (2024.12),20250312000670,케이탑리츠,20250312,연
089600,사업보고서 (2024.12),20250320000791,KT나스미디어,20250320,연
418470,사업보고서 (2024.12),20250321000901,KT밀리의서재,20250321,
030200,사업보고서 (2024.12),20250321001834,케이티,20250321,연
053210,사업보고서 (2024.12),20250318001057,케이티스카이라이프,20250318,연
058850,사업보고서 (2024.12),20250320001127,KTcs,20250320,연
058860,사업보고서 (2024.12),20250318000822,KTis,20250318,
036030,사업보고서 (2024.12),20250319000169,케이티알파,20250319,
033780,사업보고서 (2024.12),20250318001223,케이티앤지,20250318,연
043610,사업보고서 (2024.12),20250318000473,KT지니뮤직,20250318,연
064820,[기재정정]사업보고서 (2024.12),20250401003914,케이프,20250401,연
024880,사업보고서 (2024.12),20250319000642,케이피에프,20250319,연
042040,사업보고서 (2024.12),20250320001561,케이피엠테크,20250320,연
054410,[기재정정]사업보고서 (2024.12),20250321000946,케이피티유,20250321,
258610,사업보고서 (2024.12),20250318000202,케일럼,20250318,연
274090,사업보고서 (2024.12),20250321001613,켄코아에어로스페이스,20250321,연
089010,사업보고서 (2024.12),20250318001441,켐트로닉스,20250318,연
220260,사업보고서 (2024.12),20250321001382,켐트로스,20250321,
052400,사업보고서 (2024.12),20250314001257,코나아이,20250314,연
402030,사업보고서 (2024.12),20250321000273,코난테크놀로지,20250321,
391710,사업보고서 (2024.12),20250318000771,코닉오토메이션,20250318,
046070,사업보고서 (2024.12),20250321001914,코다코,20250321,연
047770,사업보고서 (2024.12),20250318000907,코데즈컴바인,20250318,연
080530,사업보고서 (2024.12),20250321001409,코디,20250321,연
417310,사업보고서 (2025.08),20251112000248,코람코더원리츠,20251112,
417310,사업보고서 (2025.05),20250812000526,코람코더원리츠,20250812,
417310,사업보고서 (2025.02),20250514000224,코람코더원리츠,20250514,
417310,사업보고서 (2024.11),20250212000399,코람코더원리츠,20250212,
357120,사업보고서 (2025.05),20250813000857,코람코라이프인프라리츠,20250813,
357120,사업보고서 (2024.11),20250211000671,코람코라이프인프라리츠,20250211,
104540,사업보고서 (2024.12),20250320001254,코렌텍,20250320,연
027050,[기재정정]사업보고서 (2024.12),20250812000548,코리아나,20250812,연
007810,사업보고서 (2024.12),20250320001351,코리아써키트,20250320,연
190650,[첨부정정]사업보고서 (2025.03),20250620000409,코리아에셋투자증권,20250620,
123410,사업보고서 (2024.12),20250320001509,코리아에프티,20250320,연
003690,[기재정정]사업보고서 (2024.12),20250331003380,코리안리,20250331,연
036690,[기재정정]사업보고서 (2024.12),20250411001601,코맥스,20250411,연
036690,사업보고서제출기한연장신고서 (2024.12),20250324000209,코맥스,20250324,
049430,사업보고서 (2024.12),20250319000535,코메론,20250319,연
183300,사업보고서 (2024.12),20250321000403,코미코,20250321,연
041960,사업보고서 (2024.12),20250318000632,코미팜,20250318,연
089890,[기재정정]사업보고서 (2024.12),20250811000151,코세스,20250811,연
360350,사업보고서 (2024.12),20250318000902,코셈,20250318,연
082660,[기재정정]사업보고서 (2024.12),20250409002838,코스나인,20250409,연
192820,[기재정정]사업보고서 (2024.12),20250416000526,코스맥스,20250416,연
044820,사업보고서 (2024.12),20250319000641,코스맥스비티아이,20250319,연
222040,사업보고서 (2024.12),20250318000785,코스맥스엔비티,20250318,연
241710,사업보고서 (2024.12),20250321000012,코스메카코리아,20250321,연
005070,사업보고서 (2024.12),20250314000812,코스모신소재,20250314,
005420,사업보고서 (2024.12),20250318000926,코스모화학,20250318,연
355150,[기재정정]사업보고서 (2024.12),20250814002635,코스텍시스,20250814,
071950,사업보고서 (2024.12),20250320000653,코아스,20250320,연
166480,[기재정정]사업보고서 (2024.12),20250808000424,코아스템켐온,20250808,연
045970,사업보고서 (2024.12),20250319001088,코아시아,20250319,연
196450,사업보고서 (2024.12),20250318001365,코아시아씨엠,20250318,연
384470,[기재정정]사업보고서 (2024.12),20250317000600,코어라인소프트,20250317,연
029960,사업보고서 (2024.12),20250321001548,코엔텍,20250321,
003070,[기재정정]사업보고서 (2024.12),20250814003343,코오롱글로벌,20250814,연
450140,사업보고서 (2024.12),20250318001337,코오롱모빌리티그룹,20250318,연
002020,사업보고서 (2024.12),20250318001402,코오롱,20250318,연
102940,사업보고서 (2024.12),20250318000946,코오롱생명과학,20250318,연
138490,사업보고서 (2024.12),20250318000887,코오롱ENP,20250318,연
120110,[기재정정]사업보고서 (2024.12),20250319000318,코오롱인더,20250319,연
950160,사업보고서 (2024.12),20250318000527,코오롱티슈진,20250318,
021240,사업보고서 (2024.12),20250321001734,코웨이,20250321,연
033290,[기재정정]사업보고서 (2024.12),20250331004264,코웰패션,20250331,연
056360,사업보고서 (2024.12),20250317000228,코위버,20250317,연
282880,사업보고서 (2024.12),20250318000810,코윈테크,20250318,연
121850,사업보고서 (2024.12),20250317000408,코이즈,20250317,연
448710,사업보고서 (2024.12),20250321001372,코츠테크놀로지,20250321,
126730,사업보고서 (2024.12),20250319000690,코칩,20250319,연
015710,[첨부추가]사업보고서 (2024.12),20250318001160,코콤,20250318,
052330,[기재정정]사업보고서 (2024.12),20250814000996,코텍,20250814,연
322780,사업보고서 (2024.12),20250321000804,코퍼스코리아,20250321,연
036420,사업보고서 (2024.12),20250320001749,콘텐트리중앙,20250320,연
200130,사업보고서 (2024.12),20250317000890,콜마비앤에이치,20250317,연
024720,[기재정정]사업보고서 (2024.12),20250814004400,콜마홀딩스,20250814,연
294570,사업보고서 (2024.12),20250314001584,쿠콘,20250314,
192400,사업보고서 (2024.12),20250317000970,쿠쿠홀딩스,20250317,연
284740,[기재정정]사업보고서 (2024.12),20250331004301,쿠쿠홈시스,20250331,연
317690,사업보고서 (2024.12),20250320000758,퀀타매트릭스,20250320,연
227100,사업보고서 (2024.12),20250408000016,퀀텀온,20250408,연
227100,사업보고서제출기한연장신고서 (2024.12),20250321001857,퀀텀온,20250321,
432720,사업보고서 (2024.12),20250320000317,퀄리타스반도체,20250320,
365270,사업보고서 (2024.12),20250321001071,큐라클,20250321,
060280,사업보고서 (2024.12),20250317000942,큐렉소,20250317,
372320,[기재정정]사업보고서 (2024.12),20250314001763,큐로셀,20250314,연
051780,사업보고서 (2024.12),20250320001151,큐로홀딩스,20250320,연
115180,사업보고서 (2024.12),20250318000248,큐리언트,20250318,연
445680,사업보고서 (2024.12),20250321001533,큐리옥스바이오시스템즈,20250321,연
182360,사업보고서 (2024.12),20250319000765,큐브엔터,20250319,연
405100,사업보고서 (2024.12),20250318001338,큐알티,20250318,연
066310,사업보고서 (2024.12),20250317000469,큐에스아이,20250317,연
016600,사업보고서 (2024.12),20250318000977,큐캐피탈,20250318,
355390,사업보고서 (2024.12),20250320000920,크라우드웍스,20250320,연
264900,사업보고서 (2024.12),20250320000868,크라운제과,20250320,
005740,사업보고서 (2024.12),20250320000950,크라운해태홀딩스,20250320,연
259960,사업보고서 (2024.12),20250318001121,크래프톤,20250318,연
096240,[첨부추가]사업보고서 (2024.12),20250318000366,크레버스,20250318,연
040350,[기재정정]사업보고서 (2024.12),20250714000206,크레오에스지,20250714,연
110790,[기재정정]사업보고서 (2024.12),20250331002512,크리스에프앤씨,20250331,연
045520,[첨부추가]사업보고서 (2024.12),20250320000033,크린앤사이언스,20250320,연
214150,사업보고서 (2024.12),20250321001623,클래시스,20250321,연
466100,[기재정정]사업보고서 (2024.12),20250326000997,클로봇,20250326,연
237880,사업보고서 (2024.12),20250320001273,클리오,20250320,연
139670,사업보고서 (2024.12),20250319000996,키네마스터,20250319,연
020120,사업보고서 (2024.12),20250319000526,키다리스튜디오,20250319,연
039490,사업보고서 (2024.12),20250317000785,키움증권,20250317,연
054780,사업보고서 (2024.12),20250314001265,키이스트,20250314,
256940,사업보고서 (2024.12),20250320001711,킵스파마,20250320,연
219130,사업보고서 (2024.12),20250319000763,타이거일렉,20250319,
336680,사업보고서 (2024.12),20250321001317,탑런토탈솔루션,20250321,연
360070,[기재정정]사업보고서 (2024.12),20250814003096,탑머티리얼,20250814,
065130,[기재정정]사업보고서 (2024.12),20250313000014,탑엔지니어링,20250313,연
134580,사업보고서 (2024.12),20250318001254,탑코미디어,20250318,연
014580,사업보고서 (2024.12),20250320001058,태경비케이,20250320,연
015890,사업보고서 (2024.12),20250321000898,태경산업,20250321,연
006890,사업보고서 (2024.12),20250318000825,태경케미컬,20250318,연
023160,사업보고서 (2024.12),20250319000385,태광,20250319,연
003240,[기재정정]사업보고서 (2024.12),20250814001448,태광산업,20250814,연
011280,[기재정정]사업보고서 (2024.12),20250327000507,태림포장,20250327,연
323280,사업보고서 (2024.12),20250321000587,태성,20250321,연
053620,사업보고서 (2024.12),20250311000593,태양,20250311,연
004100,사업보고서 (2024.12),20250317000712,태양금속공업,20250317,연
009410,[기재정정]사업보고서 (2024.12),20250814003344,태영건설,20250814,연
044490,사업보고서 (2024.12),20250320000535,태웅,20250320,
124560,사업보고서 (2024.12),20250318000330,태웅로직스,20250318,연
001420,사업보고서 (2024.12),20250320001049,태원물산,20250320,
191420,사업보고서 (2024.12),20250319000640,테고사이언스,20250319,연
073640,사업보고서 (2024.12),20250321001975,테라사이언스,20250321,연
066700,사업보고서 (2024.12),20250319001026,테라젠이텍스,20250319,연
095610,사업보고서 (2024.12),20250314001042,테스,20250314,연
055490,사업보고서 (2024.12),20250310000646,테이팩스,20250310,연
064520,사업보고서 (2024.12),20250317000755,테크엘,20250317,연
089030,사업보고서 (2024.12),20250317000416,테크윙,20250317,연
054450,사업보고서 (2024.12),20250321000704,텔레칩스,20250321,연
078000,[기재정정]사업보고서 (2024.12),20250814001427,텔코웨어,20250814,연
200230,[기재정정]사업보고서 (2024.12),20250319000805,텔콘RF제약,20250319,연
214420,사업보고서 (2024.12),20250320000852,토니모리,20250320,연
393210,사업보고서 (2024.12),20250320000946,토마토시스템,20250320,연
475960,사업보고서 (2024.12),20250320000570,토모큐브,20250320,연
215480,사업보고서 (2024.12),20250320000037,토박스코리아,20250320,연
051360,사업보고서 (2024.12),20250318000206,토비스,20250318,연
045340,[기재정정]사업보고서 (2024.12),20250813000311,토탈소프트,20250813,
108230,사업보고서 (2024.12),20250319001144,톱텍,20250319,연
079970,[기재정정]사업보고서 (2024.12),20250702000110,투비소프트,20250702,연
199800,사업보고서 (2024.12),20250320001166,툴젠,20250320,연
417790,[기재정정]사업보고서 (2024.12),20250319001110,트루엔,20250319,
290090,[첨부추가]사업보고서 (2024.12),20250321001762,트윔,20250321,연
026150,[기재정정]사업보고서 (2024.12),20250404002653,특수건설,20250404,연
464280,[기재정정]사업보고서 (2024.12),20250317001016,티디에스팜,20250317,
117730,사업보고서 (2024.12),20250320001413,티로보틱스,20250320,연
033830,[기재정정]사업보고서 (2024.12),20250513000334,티비씨,20250513,연
057680,[기재정정]사업보고서 (2024.12),20250814003224,티사이언티픽,20250814,연
204610,사업보고서 (2024.12),20250318000594,티쓰리,20250318,연
064760,사업보고서 (2024.12),20250320001057,티씨케이,20250320,
246710,[기재정정]사업보고서 (2024.12),20250429000306,티앤알바이오팹,20250429,연
340570,사업보고서 (2024.12),20250317000486,티앤엘,20250317,연
043220,사업보고서 (2024.12),20250331003863,티에스넥스젠,20250331,연
043220,[기재정정]사업보고서제출기한연장신고서 (2024.12),20250321001981,티에스넥스젠,20250321,
277880,[기재정정]사업보고서 (2024.12),20250813000423,티에스아이,20250813,연
131290,사업보고서 (2024.12),20250319000741,티에스이,20250319,연
246690,사업보고서 (2024.12),20250313000891,TS인베스트먼트,20250313,연
317240,[기재정정]사업보고서 (2024.12),20250814001964,TS트릴리온,20250814,연
317240,사업보고서제출기한연장신고서 (2024.12),20250321001247,TS트릴리온,20250321,
019180,사업보고서 (2024.12),20250319001022,티에이치엔,20250319,연
425420,사업보고서 (2024.12),20250320001091,티에프이,20250320,연
484810,[기재정정]사업보고서 (2024.12),20250526000504,티엑스알로보틱스,20250526,
131100,사업보고서 (2024.12),20250321001356,티엔엔터테인먼트,20250321,
356860,사업보고서 (2024.12),20250320000811,티엘비,20250320,연
002900,사업보고서 (2024.12),20250319000651,TYM,20250319,연
363280,사업보고서 (2024.12),20250320001392,티와이홀딩스,20250320,연
321550,사업보고서 (2024.12),20250319000420,티움바이오,20250319,연
091810,사업보고서 (2024.12),20250321001231,티웨이항공,20250321,연
004870,사업보고서 (2024.12),20250321001276,티웨이홀딩스,20250321,
425040,사업보고서 (2024.12),20250318000974,티이엠씨,20250318,연
241790,사업보고서 (2024.12),20250318001014,티이엠씨씨엔에스,20250318,연
032540,사업보고서 (2024.12),20250317000674,TJ미디어,20250317,연
022220,사업보고서 (2024.12),20250318000881,티케이지애강,20250318,
069260,사업보고서 (2024.12),20250313001222,티케이지휴켐스,20250313,연
104480,사업보고서 (2024.12),20250321001887,티케이케미칼,20250321,
081150,사업보고서 (2024.12),20250321000839,티플랙스,20250321,
007980,사업보고서 (2024.12),20250319000833,TP,20250319,연
130740,사업보고서 (2024.12),20250319000106,티피씨글로벌,20250319,연
048770,사업보고서 (2024.12),20250318001007,TPC,20250318,연
084730,사업보고서 (2024.12),20250319001133,팅크웨어,20250319,연
440110,[기재정정]사업보고서 (2024.12),20250814004099,파두,20250814,연
034230,[기재정정]사업보고서 (2024.12),20250415000021,파라다이스,20250415,연
033540,[기재정정]사업보고서 (2024.12),20250813001449,파라텍,20250813,연
388870,사업보고서 (2024.12),20250318000003,파로스아이바이오,20250318,연
043200,사업보고서 (2024.12),20250321000872,파루,20250321,연
214450,사업보고서 (2024.12),20250317000758,파마리서치,20250317,연
208340,[기재정정]사업보고서 (2024.12),20250814004251,파멥신,20250814,연
005690,[기재정정]사업보고서 (2024.12),20250813000184,파미셀,20250813,
177830,사업보고서 (2024.12),20250318000607,파버나인,20250318,연
037070,사업보고서 (2024.12),20250320000469,파세코,20250320,
150900,사업보고서 (2024.12),20250319000975,파수,20250319,연
037030,[기재정정]사업보고서 (2024.12),20250331003965,파워넷,20250331,연
047310,사업보고서 (2024.12),20250311000942,파워로직스,20250311,연
368770,사업보고서 (2024.12),20250318000194,파이버프로,20250318,연
170790,사업보고서 (2024.12),20250317000451,파이오링크,20250317,연
049120,[기재정정]사업보고서 (2024.12),20250331002173,파인디앤씨,20250331,연
038950,[기재정정]사업보고서 (2024.12),20250820000170,파인디지털,20250820,연
387570,사업보고서 (2024.12),20250318000406,파인메딕스,20250318,연
441270,[기재정정]사업보고서 (2024.12),20250328001910,파인엠텍,20250328,연
106240,[기재정정]사업보고서 (2024.12),20250326001009,파인테크닉스,20250326,연
131760,사업보고서 (2024.12),20250320001250,파인텍,20250320,연
065690,[기재정정]사업보고서 (2024.12),20250708000141,파커스,20250708,연
140860,사업보고서 (2024.12),20250319001027,파크시스템스,20250319,연
091700,사업보고서 (2024.12),20250311000929,파트론,20250311,연
032800,사업보고서 (2025.06),20250917000341,판타지오,20250917,연
318010,사업보고서 (2024.12),20250319000513,팜스빌,20250319,연
036580,사업보고서 (2024.12),20250318001293,팜스코,20250318,연
027710,사업보고서 (2024.12),20250321001447,팜스토리,20250321,연
004720,사업보고서 (2024.12),20250321000584,팜젠사이언스,20250321,연
225590,[기재정정]사업보고서 (2024.12),20250325000832,패션플랫폼,20250325,연
054300,사업보고서 (2024.12),20250321001237,팬스타엔터프라이즈,20250321,
068050,사업보고서 (2024.12),20250318001438,팬엔터테인먼트,20250318,연
028670,사업보고서 (2024.12),20250318000777,팬오션,20250318,연
222110,[기재정정]사업보고서 (2024.12),20250813000271,팬젠,20250813,
271830,사업보고서 (2024.12),20250318000683,팸텍,20250318,연
010820,사업보고서 (2024.12),20250312000567,퍼스텍,20250312,
016800,[기재정정]사업보고서 (2024.12),20250814001419,퍼시스,20250814,연
263750,사업보고서 (2024.12),20250319001130,펄어비스,20250319,연
251970,사업보고서 (2024.12),20250319001057,펌텍코리아,20250319,연
001020,사업보고서 (2024.12),20250320001403,페이퍼코리아,20250320,연
168360,사업보고서 (2024.12),20250320001005,펨트론,20250320,연
087010,사업보고서 (2024.12),20250320000916,펩트론,20250320,
090080,사업보고서 (2024.12),20250317000667,평화산업,20250317,연
010770,사업보고서 (2024.12),20250317000760,평화홀딩스,20250317,연
064800,사업보고서 (2024.12),20250317000623,포니링크,20250317,연
119500,사업보고서 (2024.12),20250318000875,포메탈,20250318,
389140,사업보고서 (2024.12),20250321001782,포바이포,20250321,연
105760,사업보고서 (2024.12),20250319000899,포스뱅크,20250319,연
022100,사업보고서 (2024.12),20250314001261,포스코DX,20250314,연
058430,[기재정정]사업보고서 (2024.12),20250408001924,포스코스틸리온,20250408,연
047050,사업보고서 (2024.12),20250314001718,포스코인터내셔널,20250314,연
003670,사업보고서 (2024.12),20250314000603,포스코퓨처엠,20250314,연
005490,사업보고서 (2024.12),20250312001016,POSCO홀딩스,20250312,연
189690,사업보고서 (2025.06),20250916000173,포시에스,20250916,연
318020,사업보고서 (2024.12),20250321001997,포인트모바일,20250321,연
256630,사업보고서 (2024.12),20250318000614,포인트엔지니어링,20250318,연
331380,사업보고서 (2024.12),20250331002946,포커스에이아이,20250331,
331380,사업보고서제출기한연장신고서 (2024.12),20250321001171,포커스에이아이,20250321,
208710,사업보고서 (2024.12),20250318001308,포톤,20250318,연
472850,사업보고서 (2024.12),20250321001747,폰드그룹,20250321,연
234100,사업보고서 (2024.12),20250318001077,폴라리스세원,20250318,연
039980,사업보고서 (2024.12),20250314001660,폴라리스AI,20250314,
041910,사업보고서 (2024.12),20250312001029,폴라리스AI파마,20250312,
041020,사업보고서 (2024.12),20250321001589,폴라리스오피스,20250321,연
114630,사업보고서 (2024.12),20250317000850,폴라리스우노,20250317,연
290720,사업보고서 (2024.12),20250320001751,푸드나무,20250320,연
005670,사업보고서 (2024.12),20250321001761,푸드웰,20250321,연
094940,[기재정정]사업보고서 (2024.12),20251117000213,푸른기술,20251117,연
057880,사업보고서 (2024.12),20250321001551,푸른소나무,20250321,연
007330,사업보고서 (2024.12),20250318000957,푸른저축은행,20250318,
017810,사업보고서 (2024.12),20250318001312,풀무원,20250318,연
093380,사업보고서 (2025.08),20251117000158,풍강,20251117,연
023900,사업보고서 (2024.12),20250318001261,풍국주정,20250318,연
103140,사업보고서 (2024.12),20250313001378,풍산,20250313,연
005810,사업보고서 (2024.12),20250313001387,풍산홀딩스,20250313,연
371950,사업보고서 (2024.12),20250320001160,풍원정밀,20250320,연
370090,사업보고서 (2024.12),20250313000310,퓨런티어,20250313,
445180,사업보고서 (2024.12),20250313000946,퓨릿,20250313,
151910,사업보고서 (2024.12),20250321000372,퓨처코어,20250321,연
220100,사업보고서 (2024.12),20250314001135,퓨쳐켐,20250314,연
035200,[기재정정]사업보고서 (2024.12),20250808000349,프럼파스트,20250808,연
334970,사업보고서 (2025.06),20250918000405,프레스티지바이오로직스,20250919,
950210,[기재정정]사업보고서 (2025.06),20250923000316,프레스티지바이오파마,20250923,연
321260,사업보고서 (2024.12),20250313000874,프로이천,20250313,연
053610,[기재정정]사업보고서 (2024.12),20250814004103,프로텍,20250814,연
303360,사업보고서 (2024.12),20250318000928,프로티아,20250318,
377220,사업보고서 (2024.12),20250321001014,프롬바이오,20250321,연
335810,사업보고서 (2024.12),20250319000688,프리시젼바이오,20250319,연
053160,사업보고서 (2024.12),20250314000331,프리엠스,20250314,연
405000,사업보고서 (2024.12),20250320000474,플라즈맵,20250320,연
041590,사업보고서 (2024.12),20250407004392,플래스크,20250407,연
041590,사업보고서제출기한연장신고서 (2024.12),20250321001143,플래스크,20250321,
367000,사업보고서 (2024.12),20250318000778,플래티어,20250318,
075130,사업보고서 (2024.12),20250320001112,플랜티넷,20250320,연
009810,사업보고서 (2024.12),20250320001095,플레이그램,20250320,연
237820,사업보고서 (2024.12),20250320000997,플레이디,20250320,
023770,사업보고서 (2024.12),20250320001146,플레이위드,20250320,
019570,[기재정정]사업보고서 (2024.12),20250814002407,플루토스,20250814,연
300080,사업보고서 (2024.12),20250320000159,플리토,20250320,연
033790,[기재정정]사업보고서 (2024.12),20250709000309,피노,20250709,
032580,사업보고서 (2024.12),20250311000076,피델릭스,20250311,
051380,[기재정정]사업보고서 (2024.12),20250328000698,피씨디렉트,20250328,
241820,사업보고서 (2024.12),20250324000009,피씨엘,20250324,연
452450,사업보고서 (2024.12),20250324000848,피아이이,20250324,연
178920,사업보고서 (2024.12),20250313000132,PI첨단소재,20250313,
237750,사업보고서 (2024.12),20250321000759,피앤씨테크,20250321,
460940,사업보고서 (2024.12),20250313001257,피앤에스로보틱스,20250313,
332570,사업보고서 (2024.12),20250318000836,PS일렉트로닉스,20250318,연
319660,사업보고서 (2024.12),20250321001930,피에스케이,20250321,연
031980,사업보고서 (2024.12),20250321001638,피에스케이홀딩스,20250321,연
002230,사업보고서 (2024.12),20250318001390,피에스텍,20250318,연
043370,사업보고서 (2024.12),20250318000472,피에이치에이,20250318,연
239890,사업보고서 (2024.12),20250321001198,피엔에이치테크,20250321,
347740,사업보고서 (2024.12),20250321001523,피엔케이피부임상연구센타,20250321,연
137400,[기재정정]사업보고서 (2024.12),20250811000092,피엔티,20250811,연
257370,[기재정정]사업보고서 (2024.12),20250814000169,피엔티엠에스,20250814,
024940,[기재정정]사업보고서 (2024.12),20250704000124,PN풍년,20250704,연
147760,사업보고서 (2024.12),20250319000713,피엠티,20250319,
128660,사업보고서 (2024.12),20250318001245,피제이메탈,20250318,연
